UserID	ItemID	score
10080	31	-0.0
10080	32	-0.0
10080	1811	-0.0
10080	30934	0.0
10080	35	-0.0
10080	36	-0.0
10080	37	-0.0
10080	38	-0.0
10080	39	0.0
10080	33	-0.0
10080	34	0.0
10080	9803	0.0
10080	9343	-0.0
10080	44	-0.0
10080	43	-0.0
10080	8498	0.0
10080	46	-0.0
10080	48	-0.0
10080	49	-0.0
10081	0	-0.0
10081	2161	0.0
10081	2	0.0
10081	1	-0.0
10081	11883	-0.0
10081	4	0.0
10081	6	0.0
10081	3	0.0
10081	8	0.0
10081	9	0.0
10081	10	-0.0
10081	11	0.0
10081	12	0.0
10081	15268	0.0
10081	13	0.0
10081	15	0.0
10081	14	0.0
10081	16	0.0
10081	18	0.0
10081	19	0.0
10081	28932	0.0
10081	21	0.0
10081	22	0.0
10081	14620	0.0
10081	23885	-0.0
10081	20	-0.0
10081	26	0.0
10081	30034	0.0
10081	27	0.0
10081	25	-0.0
10081	29	0.0
10081	31	0.0
10081	32	0.0
10081	1811	0.0
10081	30934	-0.0
10081	35	0.0
10081	36	0.0
10081	37	0.0
10081	38	0.0
10081	39	-0.0
10081	33	0.0
10081	34	-0.0
10081	9803	-0.0
10081	9343	0.0
10081	44	0.0
10081	43	0.0
10081	8498	-0.0
10081	46	0.0
10081	48	0.0
10081	49	0.0
10082	0	0.0
10082	2161	-0.0
10082	2	-0.0
10082	1	0.0
10082	11883	0.0
10082	4	-0.0
10082	6	-0.0
10082	3	-0.0
10082	8	-0.0
10082	9	-0.0
10082	10	0.0
10082	11	-0.0
10082	12	-0.0
10082	15268	-0.0
10082	13	-0.0
10082	15	-0.0
10082	14	-0.0
10082	16	-0.0
10082	18	-0.0
10082	19	-0.0
10082	28932	-0.0
10082	21	-0.0
10082	22	-0.0
10082	14620	-0.0
10082	23885	0.0
10082	20	0.0
10082	26	-0.0
10082	30034	-0.0
10082	27	-0.0
10082	25	0.0
10082	29	-0.0
10082	31	-0.0
10082	32	-0.0
10082	1811	-0.0
10082	30934	0.0
10082	35	-0.0
10082	36	-0.0
10082	37	-0.0
10082	38	-0.0
10082	39	0.0
10082	33	-0.0
10082	34	0.0
10082	9803	0.0
10082	9343	-0.0
10082	44	-0.0
10082	43	-0.0
10082	8498	0.0
10082	46	-0.0
10082	48	-0.0
10082	49	-0.0
10083	0	-0.0
10083	2161	0.0
10083	2	0.0
10083	1	-0.0
10083	11883	-0.0
10083	4	0.0
10083	6	0.0
10083	3	0.0
10083	8	0.0
10083	9	0.0
10083	10	-0.0
10083	11	0.0
10083	12	0.0
10083	15268	0.0
10083	13	0.0
10083	15	0.0
10083	14	0.0
10083	16	0.0
10083	18	0.0
10083	19	0.0
10083	28932	0.0
10083	21	0.0
10083	22	0.0
10083	14620	0.0
10083	23885	-0.0
10083	20	-0.0
10083	26	0.0
10083	30034	0.0
10083	27	0.0
10083	25	-0.0
10083	29	0.0
10083	31	0.0
10083	32	0.0
10083	1811	0.0
10083	30934	-0.0
10083	35	0.0
10083	36	0.0
10083	37	0.0
10083	38	0.0
10083	39	-0.0
10083	33	0.0
10083	34	-0.0
10083	9803	-0.0
10083	9343	0.0
10083	44	0.0
10083	43	0.0
10083	8498	-0.0
10083	46	0.0
10083	48	0.0
10083	49	0.0
10084	0	-0.0
10084	2161	0.0
10084	2	0.0
10084	1	-0.0
10084	11883	-0.0
10084	4	0.0
10084	6	0.0
10084	3	0.0
10084	8	0.0
10084	9	0.0
10084	10	-0.0
10084	11	0.0
10084	12	0.0
10084	15268	0.0
10084	13	0.0
10084	15	0.0
10084	14	0.0
10084	16	0.0
10084	18	0.0
10084	19	0.0
10084	28932	0.0
10084	21	0.0
10084	22	0.0
10084	14620	0.0
10084	23885	-0.0
10084	20	-0.0
10084	26	0.0
10084	30034	0.0
10084	27	0.0
10084	25	-0.0
10084	29	0.0
10084	31	0.0
10084	32	0.0
10084	1811	0.0
10084	30934	-0.0
10084	35	0.0
10084	36	0.0
10084	37	0.0
10084	38	0.0
10084	39	-0.0
10084	33	0.0
10084	34	-0.0
10084	9803	-0.0
10084	9343	0.0
10084	44	0.0
10084	43	0.0
10084	8498	-0.0
10084	46	0.0
10084	48	0.0
10084	49	0.0
10085	0	-0.0
10085	2161	0.0
10085	2	0.0
10085	1	-0.0
10085	11883	-0.0
10085	4	0.0
10085	6	0.0
10085	3	0.0
10085	8	0.0
10085	9	0.0
10085	10	-0.0
10085	11	0.0
10085	12	0.0
10085	15268	0.0
10085	13	0.0
10085	15	0.0
10085	14	0.0
10085	16	0.0
10085	18	0.0
10085	19	0.0
10085	28932	0.0
10085	21	0.0
10085	22	0.0
10085	14620	0.0
10085	23885	-0.0
10085	20	-0.0
10085	26	0.0
10085	30034	0.0
10085	27	0.0
10085	25	-0.0
10085	29	0.0
10085	31	0.0
10085	32	0.0
10085	1811	0.0
10085	30934	-0.0
10085	35	0.0
10085	36	0.0
10085	37	0.0
10085	38	0.0
10085	39	-0.0
10085	33	0.0
10085	34	-0.0
10085	9803	-0.0
10085	9343	0.0
10085	44	0.0
10085	43	0.0
10085	8498	-0.0
10085	46	0.0
10085	48	0.0
10085	49	0.0
10086	0	-0.0
10086	2161	0.0
10086	2	0.0
10086	1	-0.0
10086	11883	-0.0
10086	4	0.0
10086	6	0.0
10086	3	0.0
10086	8	0.0
10086	9	0.0
10086	10	-0.0
10086	11	0.0
10086	12	0.0
10086	15268	0.0
10086	13	0.0
10086	15	0.0
10086	14	0.0
10086	16	0.0
10086	18	0.0
10086	19	0.0
10086	28932	0.0
10086	21	0.0
10086	22	0.0
10086	14620	0.0
10086	23885	-0.0
10086	20	-0.0
10086	26	0.0
10086	30034	0.0
10086	27	0.0
10086	25	-0.0
10086	29	0.0
10086	31	0.0
10086	32	0.0
10086	1811	0.0
10086	30934	-0.0
10086	35	0.0
10086	36	0.0
10086	37	0.0
10086	38	0.0
10086	39	-0.0
10086	33	0.0
10086	34	-0.0
10086	9803	-0.0
10086	9343	0.0
10086	44	0.0
10086	43	0.0
10086	8498	-0.0
10086	46	0.0
10086	48	0.0
10086	49	0.0
10087	0	-0.0
10087	2161	0.0
10087	2	0.0
10087	1	-0.0
10087	11883	-0.0
10087	4	0.0
10087	6	0.0
10087	3	0.0
10087	8	0.0
10087	9	0.0
10087	10	-0.0
10087	11	0.0
10087	12	0.0
10087	15268	0.0
10087	13	0.0
10087	15	0.0
10087	14	0.0
10087	16	0.0
10087	18	0.0
10087	19	0.0
10087	28932	0.0
10087	21	0.0
10087	22	0.0
10087	14620	0.0
10087	23885	-0.0
10087	20	-0.0
10087	26	0.0
10087	30034	0.0
10087	27	0.0
10087	25	-0.0
10087	29	0.0
10087	31	0.0
10087	32	0.0
10087	1811	0.0
10087	30934	-0.0
10087	35	0.0
10087	36	0.0
10087	37	0.0
10087	38	0.0
10087	39	-0.0
10087	33	0.0
10087	34	-0.0
10087	9803	-0.0
10087	9343	0.0
10087	44	0.0
10087	43	0.0
10087	8498	-0.0
10087	46	0.0
10087	48	0.0
10087	49	0.0
10088	0	0.0
10088	2161	-0.0
10088	2	-0.0
10088	1	0.0
10088	11883	0.0
10088	4	-0.0
10088	6	-0.0
10088	3	-0.0
10088	8	-0.0
10088	9	-0.0
10088	10	0.0
10088	11	-0.0
10088	12	-0.0
10088	15268	-0.0
10088	13	-0.0
10088	15	-0.0
10088	14	-0.0
10088	16	-0.0
10088	18	-0.0
10088	19	-0.0
10088	28932	-0.0
10088	21	-0.0
10088	22	-0.0
10088	14620	-0.0
10088	23885	0.0
10088	20	0.0
10088	26	-0.0
10088	30034	-0.0
10088	27	-0.0
10088	25	0.0
10088	29	-0.0
10088	31	-0.0
10088	32	-0.0
10088	1811	-0.0
10088	30934	0.0
10088	35	-0.0
10088	36	-0.0
10088	37	-0.0
10088	38	-0.0
10088	39	0.0
10088	33	-0.0
10088	34	0.0
10088	9803	0.0
10088	9343	-0.0
10088	44	-0.0
10088	43	-0.0
10088	8498	0.0
10088	46	-0.0
10088	48	-0.0
10088	49	-0.0
10089	0	-0.0
10089	2161	0.0
10089	2	0.0
10089	1	-0.0
10089	11883	-0.0
10089	4	0.0
10089	6	0.0
10089	3	0.0
10089	8	0.0
10089	9	0.0
10089	10	-0.0
10089	11	0.0
10089	12	0.0
10089	15268	0.0
10089	13	0.0
10089	15	0.0
10089	14	0.0
10089	16	0.0
10089	18	0.0
10089	19	0.0
10089	28932	0.0
10089	21	0.0
10089	22	0.0
10089	14620	0.0
10089	23885	-0.0
10089	20	-0.0
10089	26	0.0
10089	30034	0.0
10089	27	0.0
10089	25	-0.0
10089	29	0.0
10089	31	0.0
10089	32	0.0
10089	1811	0.0
10089	30934	-0.0
10089	35	0.0
10089	36	0.0
10089	37	0.0
10089	38	0.0
10089	39	-0.0
10089	33	0.0
10089	34	-0.0
10089	9803	-0.0
10089	9343	0.0
10089	44	0.0
10089	43	0.0
10089	8498	-0.0
10089	46	0.0
10089	48	0.0
10089	49	0.0
10090	0	-0.0
10090	2161	0.0
10090	2	0.0
10090	1	-0.0
10090	11883	-0.0
10090	4	0.0
10090	6	0.0
10090	3	0.0
10090	8	0.0
10090	9	0.0
10090	10	-0.0
10090	11	0.0
10090	12	0.0
10090	15268	0.0
10090	13	0.0
10090	15	0.0
10090	14	0.0
10090	16	0.0
10090	18	0.0
10090	19	0.0
10090	28932	0.0
10090	21	0.0
10090	22	0.0
10090	14620	0.0
10090	23885	-0.0
10090	20	-0.0
10090	26	0.0
10090	30034	0.0
10090	27	0.0
10090	25	-0.0
10090	29	0.0
10090	31	0.0
10090	32	0.0
10090	1811	0.0
10090	30934	-0.0
10090	35	0.0
10090	36	0.0
10090	37	0.0
10090	38	0.0
10090	39	-0.0
10090	33	0.0
10090	34	-0.0
10090	9803	-0.0
10090	9343	0.0
10090	44	0.0
10090	43	0.0
10090	8498	-0.0
10090	46	0.0
10090	48	0.0
10090	49	0.0
10091	0	-0.0
10091	2161	0.0
10091	2	0.0
10091	1	-0.0
10091	11883	-0.0
10091	4	0.0
10091	6	0.0
10091	3	0.0
10091	8	0.0
10091	9	0.0
10091	10	-0.0
10091	11	0.0
10091	12	0.0
10091	15268	0.0
10091	13	0.0
10091	15	0.0
10091	14	0.0
10091	16	0.0
10091	18	0.0
10091	19	0.0
10091	28932	0.0
10091	21	0.0
10091	22	0.0
10091	14620	0.0
10091	23885	-0.0
10091	20	-0.0
10091	26	0.0
10091	30034	0.0
10091	27	0.0
10091	25	-0.0
10091	29	0.0
10091	31	0.0
10091	32	0.0
10091	1811	0.0
10091	30934	-0.0
10091	35	0.0
10091	36	0.0
10091	37	0.0
10091	38	0.0
10091	39	-0.0
10091	33	0.0
10091	34	-0.0
10091	9803	-0.0
10091	9343	0.0
10091	44	0.0
10091	43	0.0
10091	8498	-0.0
10091	46	0.0
10091	48	0.0
10091	49	0.0
10092	0	-0.0
10092	2161	0.0
10092	2	0.0
10092	1	-0.0
10092	11883	-0.0
10092	4	0.0
10092	6	0.0
10092	3	0.0
10092	8	0.0
10092	9	0.0
10092	10	-0.0
10092	11	0.0
10092	12	0.0
10092	15268	0.0
10092	13	0.0
10092	15	0.0
10092	14	0.0
10092	16	0.0
10092	28932	0.0
10092	21	0.0
10092	14620	0.0
10092	23885	-0.0
10092	20	-0.0
10092	26	0.0
10092	30034	0.0
10092	27	0.0
10092	25	-0.0
10092	29	0.0
10092	31	0.0
10092	1811	0.0
10092	30934	-0.0
10092	35	0.0
10092	38	0.0
10092	39	-0.0
10092	33	0.0
10092	34	-0.0
10092	9803	-0.0
10092	9343	0.0
10092	44	0.0
10092	43	0.0
10092	8498	-0.0
10092	46	0.0
10092	51	0.0
10092	52	-0.0
10092	45	0.0
10092	54	0.0
10092	18146	-0.0
10092	55	0.0
10092	56	0.0
10092	18914	0.0
10093	0	-0.0
10093	2161	0.0
10093	2	0.0
10093	1	-0.0
10093	11883	-0.0
10093	4	0.0
10093	6	0.0
10093	3	0.0
10093	8	0.0
10093	9	0.0
10093	10	-0.0
10093	11	0.0
10093	12	0.0
10093	15268	0.0
10093	13	0.0
10093	15	0.0
10093	14	0.0
10093	16	0.0
10093	18	0.0
10093	19	0.0
10093	28932	0.0
10093	21	0.0
10093	22	0.0
10093	14620	0.0
10093	23885	-0.0
10093	20	-0.0
10093	26	0.0
10093	30034	0.0
10093	27	0.0
10093	25	-0.0
10093	29	0.0
10093	31	0.0
10093	32	0.0
10093	1811	0.0
10093	30934	-0.0
10093	35	0.0
10093	36	0.0
10093	37	0.0
10093	38	0.0
10093	39	-0.0
10093	33	0.0
10093	34	-0.0
10093	9803	-0.0
10093	9343	0.0
10093	44	0.0
10093	43	0.0
10093	8498	-0.0
10093	46	0.0
10093	48	0.0
10093	49	0.0
10094	0	-0.0
10094	2161	0.0
10094	2	0.0
10094	1	-0.0
10094	11883	-0.0
10094	4	0.0
10094	6	0.0
10094	3	0.0
10094	8	0.0
10094	9	0.0
10094	10	-0.0
10094	11	0.0
10094	12	0.0
10094	15268	0.0
10094	13	0.0
10094	15	0.0
10094	14	0.0
10094	16	0.0
10094	18	0.0
10094	19	0.0
10094	28932	0.0
10094	21	0.0
10094	22	0.0
10094	14620	0.0
10094	23885	-0.0
10094	20	-0.0
10094	26	0.0
10094	30034	0.0
10094	27	0.0
10094	25	-0.0
10094	29	0.0
10094	31	0.0
10094	32	0.0
10094	1811	0.0
10094	30934	-0.0
10094	35	0.0
10094	36	0.0
10094	37	0.0
10094	38	0.0
10094	39	-0.0
10094	33	0.0
10094	34	-0.0
10094	9803	-0.0
10094	9343	0.0
10094	44	0.0
10094	43	0.0
10094	8498	-0.0
10094	46	0.0
10094	48	0.0
10094	49	0.0
10095	0	-0.0
10095	2161	0.0
10095	2	0.0
10095	1	-0.0
10095	11883	-0.0
10095	4	0.0
10095	6	0.0
10095	3	0.0
10095	8	0.0
10095	9	0.0
10095	10	-0.0
10095	11	0.0
10095	12	0.0
10095	15268	0.0
10095	13	0.0
10095	15	0.0
10095	14	0.0
10095	16	0.0
10095	18	0.0
10095	19	0.0
10095	28932	0.0
10095	21	0.0
10095	22	0.0
10095	14620	0.0
10095	23885	-0.0
10095	20	-0.0
10095	26	0.0
10095	30034	0.0
10095	27	0.0
10095	25	-0.0
10095	29	0.0
10095	31	0.0
10095	32	0.0
10095	1811	0.0
10095	30934	-0.0
10095	35	0.0
10095	36	0.0
10095	37	0.0
10095	38	0.0
10095	39	-0.0
10095	33	0.0
10095	34	-0.0
10095	9803	-0.0
10095	9343	0.0
10095	44	0.0
10095	43	0.0
10095	8498	-0.0
10095	46	0.0
10095	48	0.0
10095	49	0.0
10096	0	-0.0
10096	2161	0.0
10096	2	0.0
10096	1	-0.0
10096	11883	-0.0
10096	4	0.0
10096	6	0.0
10096	3	0.0
10096	8	0.0
10096	9	0.0
10096	10	-0.0
10096	11	0.0
10096	12	0.0
10096	15268	0.0
10096	13	0.0
10096	15	0.0
10096	14	0.0
10096	16	0.0
10096	18	0.0
10096	19	0.0
10096	28932	0.0
10096	21	0.0
10096	22	0.0
10096	14620	0.0
10096	23885	-0.0
10096	20	-0.0
10096	26	0.0
10096	30034	0.0
10096	27	0.0
10096	25	-0.0
10096	29	0.0
10096	31	0.0
10096	32	0.0
10096	1811	0.0
10096	30934	-0.0
10096	35	0.0
10096	36	0.0
10096	37	0.0
10096	38	0.0
10096	39	-0.0
10096	33	0.0
10096	34	-0.0
10096	9803	-0.0
10096	9343	0.0
10096	44	0.0
10096	43	0.0
10096	8498	-0.0
10096	46	0.0
10096	48	0.0
10096	49	0.0
10097	0	-0.0
10097	2161	0.0
10097	2	0.0
10097	1	-0.0
10097	11883	-0.0
10097	4	0.0
10097	6	0.0
10097	3	0.0
10097	8	0.0
10097	9	0.0
10097	10	-0.0
10097	11	0.0
10097	12	0.0
10097	15268	0.0
10097	13	0.0
10097	15	0.0
10097	14	0.0
10097	16	0.0
10097	18	0.0
10097	19	0.0
10097	28932	0.0
10097	21	0.0
10097	22	0.0
10097	14620	0.0
10097	23885	-0.0
10097	20	-0.0
10097	26	0.0
10097	30034	0.0
10097	27	0.0
10097	25	-0.0
10097	29	0.0
10097	31	0.0
10097	32	0.0
10097	1811	0.0
10097	30934	-0.0
10097	35	0.0
10097	36	0.0
10097	37	0.0
10097	38	0.0
10097	39	-0.0
10097	33	0.0
10097	34	-0.0
10097	9803	-0.0
10097	9343	0.0
10097	44	0.0
10097	43	0.0
10097	8498	-0.0
10097	46	0.0
10097	48	0.0
10097	49	0.0
10098	0	0.0
10098	2161	-0.0
10098	2	-0.0
10098	1	0.0
10098	11883	0.0
10098	4	-0.0
10098	6	-0.0
10098	3	-0.0
10098	8	-0.0
10098	9	-0.0
10098	10	0.0
10098	11	-0.0
10098	12	-0.0
10098	15268	-0.0
10098	13	-0.0
10098	15	-0.0
10098	14	-0.0
10098	16	-0.0
10098	18	-0.0
10098	19	-0.0
10098	28932	-0.0
10098	21	-0.0
10098	22	-0.0
10098	14620	-0.0
10098	23885	0.0
10098	20	0.0
10098	26	-0.0
10098	30034	-0.0
10098	27	-0.0
10098	25	0.0
10098	29	-0.0
10098	31	-0.0
10098	32	-0.0
10098	1811	-0.0
10098	30934	0.0
10098	35	-0.0
10098	36	-0.0
10098	37	-0.0
10098	38	-0.0
10098	39	0.0
10098	33	-0.0
10098	34	0.0
10098	9803	0.0
10098	9343	-0.0
10098	44	-0.0
10098	43	-0.0
10098	8498	0.0
10098	46	-0.0
10098	48	-0.0
10098	49	-0.0
10099	0	-0.0
10099	2161	0.0
10099	2	0.0
10099	1	-0.0
10099	11883	-0.0
10099	4	0.0
10099	6	0.0
10099	3	0.0
10099	8	0.0
10099	9	0.0
10099	10	-0.0
10099	11	0.0
10099	12	0.0
10099	15268	0.0
10099	13	0.0
10099	15	0.0
10099	14	0.0
10099	16	0.0
10099	18	0.0
10099	19	0.0
10099	28932	0.0
10099	21	0.0
10099	22	0.0
10099	14620	0.0
10099	23885	-0.0
10099	20	-0.0
10099	26	0.0
10099	30034	0.0
10099	27	0.0
10099	25	-0.0
10099	29	0.0
10099	31	0.0
10099	32	0.0
10099	1811	0.0
10099	30934	-0.0
10099	35	0.0
10099	36	0.0
10099	37	0.0
10099	38	0.0
10099	39	-0.0
10099	33	0.0
10099	34	-0.0
10099	9803	-0.0
10099	9343	0.0
10099	44	0.0
10099	43	0.0
10099	8498	-0.0
10099	46	0.0
10099	48	0.0
10099	49	0.0
10100	0	-0.0
10100	2161	0.0
10100	2	0.0
10100	1	-0.0
10100	11883	-0.0
10100	4	0.0
10100	6	0.0
10100	3	0.0
10100	8	0.0
10100	9	0.0
10100	10	-0.0
10100	11	0.0
10100	12	0.0
10100	15268	0.0
10100	13	0.0
10100	15	0.0
10100	14	0.0
10100	16	0.0
10100	18	0.0
10100	19	0.0
10100	28932	0.0
10100	21	0.0
10100	22	0.0
10100	14620	0.0
10100	23885	-0.0
10100	20	-0.0
10100	26	0.0
10100	30034	0.0
10100	27	0.0
10100	25	-0.0
10100	29	0.0
10100	31	0.0
10100	32	0.0
10100	1811	0.0
10100	30934	-0.0
10100	35	0.0
10100	36	0.0
10100	37	0.0
10100	38	0.0
10100	39	-0.0
10100	33	0.0
10100	34	-0.0
10100	9803	-0.0
10100	9343	0.0
10100	44	0.0
10100	43	0.0
10100	8498	-0.0
10100	46	0.0
10100	48	0.0
10100	49	0.0
10101	0	0.0
10101	2161	-0.0
10101	2	-0.0
10101	1	0.0
10101	11883	0.0
10101	4	-0.0
10101	6	-0.0
10101	3	-0.0
10101	8	-0.0
10101	9	-0.0
10101	10	0.0
10101	11	-0.0
10101	12	-0.0
10101	15268	-0.0
10101	13	-0.0
10101	15	-0.0
10101	14	-0.0
10101	16	-0.0
10101	18	-0.0
10101	19	-0.0
10101	28932	-0.0
10101	21	-0.0
10101	22	-0.0
10101	14620	-0.0
10101	23885	0.0
10101	20	0.0
10101	26	-0.0
10101	30034	-0.0
10101	27	-0.0
10101	25	0.0
10101	29	-0.0
10101	31	-0.0
10101	32	-0.0
10101	1811	-0.0
10101	30934	0.0
10101	35	-0.0
10101	36	-0.0
10101	37	-0.0
10101	38	-0.0
10101	39	0.0
10101	33	-0.0
10101	34	0.0
10101	9803	0.0
10101	9343	-0.0
10101	44	-0.0
10101	43	-0.0
10101	8498	0.0
10101	46	-0.0
10101	48	-0.0
10101	49	-0.0
10102	0	-0.0
10102	2161	0.0
10102	2	0.0
10102	1	-0.0
10102	11883	-0.0
10102	4	0.0
10102	6	0.0
10102	3	0.0
10102	8	0.0
10102	9	0.0
10102	10	-0.0
10102	11	0.0
10102	12	0.0
10102	15268	0.0
10102	13	0.0
10102	15	0.0
10102	14	0.0
10102	16	0.0
10102	18	0.0
10102	19	0.0
10102	28932	0.0
10102	21	0.0
10102	22	0.0
10102	14620	0.0
10102	23885	-0.0
10102	20	-0.0
10102	26	0.0
10102	30034	0.0
10102	27	0.0
10102	25	-0.0
10102	29	0.0
10102	31	0.0
10102	32	0.0
10102	1811	0.0
10102	30934	-0.0
10102	35	0.0
10102	36	0.0
10102	37	0.0
10102	38	0.0
10102	39	-0.0
10102	33	0.0
10102	34	-0.0
10102	9803	-0.0
10102	9343	0.0
10102	44	0.0
10102	43	0.0
10102	8498	-0.0
10102	46	0.0
10102	48	0.0
10102	49	0.0
10103	0	0.0
10103	2161	-0.0
10103	2	-0.0
10103	1	0.0
10103	11883	0.0
10103	4	-0.0
10103	6	-0.0
10103	3	-0.0
10103	8	-0.0
10103	9	-0.0
10103	10	0.0
10103	11	-0.0
10103	12	-0.0
10103	15268	-0.0
10103	13	-0.0
10103	15	-0.0
10103	14	-0.0
10103	16	-0.0
10103	18	-0.0
10103	19	-0.0
10103	28932	-0.0
10103	21	-0.0
10103	22	-0.0
10103	14620	-0.0
10103	23885	0.0
10103	20	0.0
10103	26	-0.0
10103	30034	-0.0
10103	27	-0.0
10103	25	0.0
10103	29	-0.0
10103	31	-0.0
10103	32	-0.0
10103	1811	-0.0
10103	30934	0.0
10103	35	-0.0
10103	36	-0.0
10103	37	-0.0
10103	38	-0.0
10103	39	0.0
10103	33	-0.0
10103	34	0.0
10103	9803	0.0
10103	9343	-0.0
10103	44	-0.0
10103	43	-0.0
10103	8498	0.0
10103	46	-0.0
10103	48	-0.0
10103	49	-0.0
10104	0	-0.0
10104	2161	0.0
10104	2	0.0
10104	1	-0.0
10104	11883	-0.0
10104	4	0.0
10104	6	0.0
10104	3	0.0
10104	8	0.0
10104	9	0.0
10104	10	-0.0
10104	11	0.0
10104	12	0.0
10104	15268	0.0
10104	13	0.0
10104	15	0.0
10104	14	0.0
10104	16	0.0
10104	18	0.0
10104	19	0.0
10104	28932	0.0
10104	21	0.0
10104	22	0.0
10104	14620	0.0
10104	23885	-0.0
10104	20	-0.0
10104	26	0.0
10104	30034	0.0
10104	27	0.0
10104	25	-0.0
10104	29	0.0
10104	31	0.0
10104	32	0.0
10104	1811	0.0
10104	30934	-0.0
10104	35	0.0
10104	36	0.0
10104	37	0.0
10104	38	0.0
10104	39	-0.0
10104	33	0.0
10104	34	-0.0
10104	9803	-0.0
10104	9343	0.0
10104	44	0.0
10104	43	0.0
10104	8498	-0.0
10104	46	0.0
10104	48	0.0
10104	49	0.0
10105	0	-0.0
10105	2161	0.0
10105	2	0.0
10105	1	-0.0
10105	11883	-0.0
10105	4	0.0
10105	6	0.0
10105	3	0.0
10105	8	0.0
10105	9	0.0
10105	10	-0.0
10105	11	0.0
10105	12	0.0
10105	15268	0.0
10105	13	0.0
10105	15	0.0
10105	14	0.0
10105	16	0.0
10105	18	0.0
10105	19	0.0
10105	28932	0.0
10105	21	0.0
10105	22	0.0
10105	14620	0.0
10105	23885	-0.0
10105	20	-0.0
10105	26	0.0
10105	30034	0.0
10105	27	0.0
10105	25	-0.0
10105	29	0.0
10105	31	0.0
10105	32	0.0
10105	1811	0.0
10105	30934	-0.0
10105	35	0.0
10105	36	0.0
10105	37	0.0
10105	38	0.0
10105	39	-0.0
10105	33	0.0
10105	34	-0.0
10105	9803	-0.0
10105	9343	0.0
10105	44	0.0
10105	43	0.0
10105	8498	-0.0
10105	46	0.0
10105	48	0.0
10105	49	0.0
10106	0	-0.0
10106	2161	0.0
10106	2	0.0
10106	1	-0.0
10106	11883	-0.0
10106	4	0.0
10106	6	0.0
10106	3	0.0
10106	8	0.0
10106	9	0.0
10106	10	-0.0
10106	11	0.0
10106	12	0.0
10106	15268	0.0
10106	13	0.0
10106	15	0.0
10106	14	0.0
10106	16	0.0
10106	18	0.0
10106	19	0.0
10106	28932	0.0
10106	21	0.0
10106	22	0.0
10106	14620	0.0
10106	23885	-0.0
10106	20	-0.0
10106	26	0.0
10106	30034	0.0
10106	27	0.0
10106	25	-0.0
10106	29	0.0
10106	31	0.0
10106	32	0.0
10106	1811	0.0
10106	30934	-0.0
10106	35	0.0
10106	36	0.0
10106	37	0.0
10106	38	0.0
10106	39	-0.0
10106	33	0.0
10106	34	-0.0
10106	9803	-0.0
10106	9343	0.0
10106	44	0.0
10106	43	0.0
10106	8498	-0.0
10106	46	0.0
10106	48	0.0
10106	49	0.0
10107	0	-0.0
10107	2161	0.0
10107	2	0.0
10107	1	-0.0
10107	11883	-0.0
10107	4	0.0
10107	6	0.0
10107	3	0.0
10107	8	0.0
10107	9	0.0
10107	10	-0.0
10107	11	0.0
10107	12	0.0
10107	15268	0.0
10107	13	0.0
10107	15	0.0
10107	14	0.0
10107	16	0.0
10107	18	0.0
10107	19	0.0
10107	28932	0.0
10107	21	0.0
10107	22	0.0
10107	14620	0.0
10107	23885	-0.0
10107	20	-0.0
10107	26	0.0
10107	30034	0.0
10107	27	0.0
10107	25	-0.0
10107	29	0.0
10107	31	0.0
10107	32	0.0
10107	1811	0.0
10107	30934	-0.0
10107	35	0.0
10107	36	0.0
10107	37	0.0
10107	38	0.0
10107	39	-0.0
10107	33	0.0
10107	34	-0.0
10107	9803	-0.0
10107	9343	0.0
10107	44	0.0
10107	43	0.0
10107	8498	-0.0
10107	46	0.0
10107	48	0.0
10107	49	0.0
10108	0	-0.0
10108	2161	0.0
10108	2	0.0
10108	1	-0.0
10108	11883	-0.0
10108	4	0.0
10108	6	0.0
10108	3	0.0
10108	8	0.0
10108	9	0.0
10108	10	-0.0
10108	11	0.0
10108	12	0.0
10108	15268	0.0
10108	13	0.0
10108	15	0.0
10108	14	0.0
10108	16	0.0
10108	18	0.0
10108	19	0.0
10108	28932	0.0
10108	21	0.0
10108	22	0.0
10108	14620	0.0
10108	23885	-0.0
10108	20	-0.0
10108	26	0.0
10108	30034	0.0
10108	27	0.0
10108	25	-0.0
10108	29	0.0
10108	31	0.0
10108	32	0.0
10108	1811	0.0
10108	30934	-0.0
10108	35	0.0
10108	36	0.0
10108	37	0.0
10108	38	0.0
10108	39	-0.0
10108	33	0.0
10108	34	-0.0
10108	9803	-0.0
10108	9343	0.0
10108	44	0.0
10108	43	0.0
10108	8498	-0.0
10108	46	0.0
10108	48	0.0
10108	49	0.0
10109	0	-0.0
10109	2161	0.0
10109	2	0.0
10109	1	-0.0
10109	11883	-0.0
10109	4	0.0
10109	6	0.0
10109	3	0.0
10109	8	0.0
10109	9	0.0
10109	10	-0.0
10109	11	0.0
10109	12	0.0
10109	15268	0.0
10109	13	0.0
10109	15	0.0
10109	14	0.0
10109	16	0.0
10109	18	0.0
10109	19	0.0
10109	28932	0.0
10109	21	0.0
10109	22	0.0
10109	14620	0.0
10109	23885	-0.0
10109	20	-0.0
10109	26	0.0
10109	30034	0.0
10109	27	0.0
10109	25	-0.0
10109	29	0.0
10109	31	0.0
10109	32	0.0
10109	1811	0.0
10109	30934	-0.0
10109	35	0.0
10109	36	0.0
10109	37	0.0
10109	38	0.0
10109	39	-0.0
10109	33	0.0
